1	4.069232521
2	4.016569763
3	4.060695012
4	4.066519235
5	4.063981542
6	4.082026124
7	4.070647711
8	4.068032407
9	4.049756527
10	4.056691195
11	4.040128674
12	4.05568823
13	4.048032622
14	4.074481371
15	4.117736043
16	4.102770689
17	4.08729059
18	4.023573767
19	4.071847407
20	4.006509318
21	4.052448778
22	4.02937869
23	3.976346197
24	3.915811488
