1	2.456523483
2	4.911259338
3	6.208867159
4	6.175223967
5	6.136090141
6	6.135296443
7	6.177862588
8	6.191310326
9	6.137834919
10	6.083933329
11	6.16083746
12	6.13886487
13	6.161032842
14	6.111683013
15	6.130001968
16	6.100892967
17	6.164925091
18	6.099648239
19	6.121575508
20	6.098351944
21	6.026538878
22	6.076502321
23	5.828178134
24	5.76142473
