1	3.824129295
2	4.977768357
3	4.865373833
4	4.900111387
5	4.905350138
6	4.907063419
7	4.842495352
8	4.872067001
9	4.895269907
10	4.895894305
11	4.871913455
12	4.847960109
13	4.913269054
14	4.909309254
15	4.855418009
16	4.886686778
17	4.849497164
18	4.885785066
19	4.805528716
20	4.905897365
21	4.883349988
22	4.76846379
23	4.733348434
24	4.647737091
