1	1.312493009
2	2.622769335
3	3.71554857
4	5.171974263
5	6.50066744
6	7.382994816
7	8.889084993
8	10.17433487
9	9.543008754
10	12.71867395
11	13.58059767
12	14.13695963
13	15.63256792
14	15.51272096
15	15.69082131
16	15.70153956
17	15.72820348
18	15.60988948
19	15.71411945
20	15.4519951
21	14.93883549
22	15.6373321
23	14.36234665
24	12.60944885
