1	4.612488897
2	4.526643739
3	4.583745409
4	4.517103383
5	4.580866499
6	4.578600124
7	4.57122751
8	4.593340362
9	4.596100408
10	4.626577858
11	4.587837259
12	4.574670416
13	4.56767004
14	4.554532212
15	4.570835624
16	4.531052051
17	4.582985989
18	4.55500478
19	4.532797844
20	4.541731308
21	4.52296163
22	4.541789482
23	4.433002586
24	4.271403905
