1	2.774179155
2	5.489270701
3	5.694248072
4	5.726472818
5	5.64837514
6	5.716661266
7	5.673413779
8	5.709953268
9	5.733450498
10	5.638464846
11	5.701260858
12	5.638067979
13	5.644860661
14	5.63003983
15	5.675407762
16	5.702526572
17	5.701219831
18	5.695545861
19	5.611071746
20	5.647838473
21	5.666924634
22	5.512718475
23	5.570621976
24	5.248183315
