1	1.163288713
2	2.319246989
3	3.313989052
4	4.585135636
5	5.758367169
6	6.54915331
7	7.966933578
8	8.968416265
9	8.482831617
10	11.3227992
11	12.27288516
12	12.80973162
13	14.31218312
14	15.57432736
15	15.65748103
16	17.21739621
17	18.48911843
18	16.47909903
19	20.24302927
20	20.74871901
21	21.08329565
22	23.43225374
23	21.12636658
24	19.56019175
