1	1.098164339
2	2.192536741
3	3.119381847
4	4.333491059
5	5.437552353
6	6.193059422
7	7.493229773
8	8.500793582
9	7.965102625
10	10.71029388
11	11.70822938
12	12.08577698
13	13.47328562
14	14.43939018
15	15.0163504
16	16.22429409
17	17.51703774
18	15.61213499
19	18.91358088
20	19.87669931
21	19.92129666
22	21.41012289
23	21.66896648
24	16.85536232
