1	1.412411727
2	2.816434053
3	4.029735108
4	5.597064496
5	6.93444172
6	7.937279231
7	9.685331098
8	10.95748359
9	10.35518464
10	12.74003672
11	12.74857706
12	12.76433697
13	12.7054791
14	12.58164596
15	12.69385396
16	12.70385912
17	13.02378101
18	12.75336731
19	12.58876114
20	12.54870476
21	12.31238714
22	12.44919126
23	11.80518377
24	9.398611271
